checkpoint,task,frame,family_id,entities,values,full_complete,full_item_correct,full_ties,full_reversal_both_correct,full_reversal_fraction,full_mean_margin,full_minimum_margin,full_fact_order0_complete,full_fact_order1_complete,word_only_complete,word_only_item_correct,word_only_ties,word_only_reversal_both_correct,word_only_reversal_fraction,word_only_mean_margin,word_only_minimum_margin,word_only_fact_order0_complete,word_only_fact_order1_complete
pilot0,location,frame_holdout,location:f010,Sam|Tom,bed|room,False,4,0,0,0.0,0.0021074097374429446,-2.8136923756586905,False,False,False,4,0,0,0.0,0.002207087279058606,-2.5784406599470184,False,False
pilot0,location,frame_holdout,location:f011,Sam|Tom,cave|shop,False,4,0,0,0.0,-0.0016804132045816766,-2.780848106873612,False,False,False,4,0,0,0.0,-0.0012425112629722568,-1.052451220266927,False,False
pilot0,location,frame_holdout,location:f012,Sam|Tom,cave|yard,False,4,0,0,0.0,-0.0009968250566230186,-1.5421069788739947,False,False,False,4,0,0,0.0,-0.0008491315712322312,-1.3838237335582582,False,False
pilot0,location,frame_holdout,location:f013,Tim|Tom,bed|room,False,4,0,0,0.0,0.0016661223045045803,-2.731799982928247,False,False,False,4,0,0,0.0,0.0014436341998518287,-2.5071919082074547,False,False
pilot0,location,frame_holdout,location:f014,Tim|Tom,cave|yard,False,4,0,0,0.0,-0.000526117726129649,-1.4016687710849531,False,False,False,4,0,0,0.0,-0.0004321610973010426,-1.2013183638167506,False,False
pilot0,location,frame_holdout,location:f015,Tim|Tom,shop|yard,False,4,0,0,0.0,-0.0012057591593384043,-4.370234713017661,False,False,False,4,0,0,0.0,0.00026766359309327026,-2.3627877787678573,False,False
pilot0,location,qa,location:f000,Ben|Sam,bed|room,False,4,0,0,0.0,-0.003122319370677973,-3.8199079625319747,False,False,False,4,0,0,0.0,7.944446901175795e-05,-3.4721584596831274,False,False
pilot0,location,qa,location:f001,Ben|Sam,cave|yard,False,4,0,0,0.0,0.006563759853606799,-1.0460119494430167,False,False,False,4,0,0,0.0,0.00897498204145375,-0.5801454932632559,False,False
pilot0,location,qa,location:f002,Ben|Sam,shop|yard,False,4,0,0,0.0,0.0009952086593825182,-2.8363989938147824,False,False,False,4,0,0,0.0,0.00215179368025864,-1.4430902620625208,False,False
pilot0,location,qa,location:f003,Ben|Tim,cave|yard,False,4,0,0,0.0,-0.0014319472191197669,-1.148778673570451,False,False,False,4,0,0,0.0,0.00012022730567018414,-1.4754605289735938,False,False
pilot0,location,qa,location:f004,Ben|Tim,shop|yard,False,4,0,0,0.0,0.0049035488757454004,-3.2453077817700873,False,False,False,4,0,0,0.0,0.0036039252690334145,-1.3737297502724282,False,False
pilot0,location,qa,location:f005,Ben|Tom,cave|shop,False,4,0,0,0.0,0.0005638551773914369,-4.281230293054422,False,False,False,4,0,0,0.0,0.0004827426227511644,-2.0460348332817304,False,False
pilot0,location,qa,location:f006,Ben|Tom,shop|yard,False,4,0,0,0.0,-0.0018124028022987737,-4.0233407282674705,False,False,False,4,0,0,0.0,0.0009512336836257074,-1.3303682268787487,False,False
pilot0,location,qa,location:f007,Sam|Tim,cave|shop,False,4,0,0,0.0,0.0052830928510254616,-3.7054025739426297,False,False,False,4,0,0,0.0,0.0021713132480360997,-2.128221685723245,False,False
pilot0,location,qa,location:f008,Sam|Tim,cave|yard,False,3,0,0,0.0,0.003506186151458923,-0.5642445188797911,False,False,False,4,0,0,0.0,0.006213795194978777,-1.3203049043360036,False,False
pilot0,location,qa,location:f009,Sam|Tim,shop|yard,False,4,0,0,0.0,-0.0008596349751590626,-3.304499238397831,False,False,False,4,0,0,0.0,-0.0019895942472951678,-1.0728998751834755,False,False
pilot0,location,qa,location:f010,Sam|Tom,bed|room,False,4,0,0,0.0,-0.007526986745766129,-5.094874843893862,False,False,False,4,0,0,0.0,0.000633628904731065,-3.6589972496633454,False,False
pilot0,location,qa,location:f011,Sam|Tom,cave|shop,False,4,0,0,0.0,-0.00464003362410903,-4.007094264979102,False,False,False,4,0,0,0.0,-0.0018233444510125096,-2.0472634322532706,False,False
pilot0,location,qa,location:f012,Sam|Tom,cave|yard,False,5,0,1,0.25,0.0033298165015080983,-0.285611510701008,False,False,False,4,0,0,0.0,0.0032214406442903076,-0.6501872335289818,False,False
pilot0,location,qa,location:f013,Tim|Tom,bed|room,False,4,0,0,0.0,-0.0015930674031920944,-4.938028348539111,False,False,False,4,0,0,0.0,-0.001752226943593227,-3.6096985559379533,False,False
pilot0,location,qa,location:f014,Tim|Tom,cave|yard,False,4,0,0,0.0,0.0004675801787257239,-0.8550659573880068,False,False,False,4,0,0,0.0,-0.0003289007391364951,-1.6435935055759963,False,False
pilot0,location,qa,location:f015,Tim|Tom,shop|yard,False,4,0,0,0.0,-0.0019089211959020247,-4.064035068984349,False,False,False,4,0,0,0.0,-0.0011146266063384314,-1.4012335975027383,False,False
pilot0,naming,core,naming:f000,bear|cat,Ben|Sam,False,4,0,0,0.0,0.0017285556821191594,-0.3878638301552453,False,False,False,5,0,1,0.25,0.001889564268591104,-0.2060176531774669,False,False
pilot0,naming,core,naming:f001,bear|cat,Ben|Tom,False,4,0,0,0.0,0.0010072667504070765,-1.6107559380427912,False,False,False,4,0,0,0.0,0.0007236573003372992,-1.6958567356157719,False,False
pilot0,naming,core,naming:f002,bear|cat,Sam|Tim,False,4,0,0,0.0,0.004630058405660997,-2.154111394225538,False,False,False,4,0,0,0.0,0.0025398253211982302,-1.6342618877048798,False,False
pilot0,naming,core,naming:f003,bear|fish,Ben|Sam,False,4,0,0,0.0,-0.0010522188325899906,-0.3367878548546521,False,False,False,4,0,0,0.0,-0.0006828502837307182,-0.6661691248123907,False,False
pilot0,naming,core,naming:f004,bear|fish,Sam|Tim,False,4,0,0,0.0,9.808430206981189e-05,-1.761371971233178,False,False,False,4,0,0,0.0,-5.5881665995238805e-05,-1.0699245721735364,False,False
pilot0,naming,core,naming:f005,cat|fish,Ben|Tim,False,4,0,0,0.0,-0.002240043292430105,-1.8022116458128146,False,False,False,4,0,0,0.0,-0.0003865170396024631,-1.40065627284695,False,False
pilot0,naming,core,naming:f006,cat|fish,Ben|Tom,False,4,0,0,0.0,-0.0016673006614525976,-1.6493518210386506,False,False,False,4,0,0,0.0,-0.00042899352580039185,-1.6917202084792917,False,False
pilot0,naming,core,naming:f007,cat|fish,Sam|Tim,False,4,0,0,0.0,-0.0008906620359838691,-2.1272098992192054,False,False,False,4,0,0,0.0,0.00043001514697649235,-1.6768265014424877,False,False
pilot0,possession,core,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,-0.00014945965328472255,-0.44235468570266967,False,False,False,4,0,0,0.0,-8.251938394676639e-05,-0.6097883667056978,False,False
pilot0,possession,core,possession:f001,Ben|Sam,bag|hat,False,5,0,1,0.25,0.0016390268674357777,-0.3766613765470348,False,False,False,4,0,0,0.0,0.0007480190186415214,-0.5517367645954243,False,False
pilot0,possession,core,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,0.000123551385110221,-0.5926414475087256,False,False,False,4,0,0,0.0,5.0378042820375946e-05,-0.6618772483212014,False,False
pilot0,possession,core,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,-0.0007028455557815949,-1.5462610397119398,False,False,False,4,0,0,0.0,-0.000666716028316805,-1.4748431181851034,False,False
pilot0,possession,core,possession:f004,Ben|Tom,bag|book,False,4,0,0,0.0,-0.0006348768967240348,-1.4668592424266897,False,False,False,4,0,0,0.0,-0.0004538815513139838,-1.6769372640528166,False,False
pilot0,possession,core,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,-0.001247954392738726,-1.5948908046576067,False,False,False,4,0,0,0.0,-0.0008355827907996494,-1.8356937485223455,False,False
pilot0,possession,core,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,-0.001060424768648649,-1.334514844164417,False,False,False,4,0,0,0.0,1.2194113859664846e-05,-1.51947240772932,False,False
pilot0,possession,core,possession:f007,Ben|Tom,book|hat,False,4,0,0,0.0,-0.00036810290631084097,-1.4645607077866787,False,False,False,4,0,0,0.0,-0.00033399024759339646,-1.622477971041393,False,False
pilot0,possession,core,possession:f008,Sam|Tim,bag|hat,False,4,0,0,0.0,0.00031896792766517024,-1.4544226931630524,False,False,False,4,0,0,0.0,-0.001545470342400268,-1.2157965407514748,False,False
pilot0,possession,core,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,-0.00038938435291657747,-1.344178706076315,False,False,False,4,0,0,0.0,-0.0008595842390770603,-1.1246260262452035,False,False
pilot0,possession,core,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,-0.006785311525301485,-1.4681075249718933,False,False,False,4,0,0,0.0,-0.005648580791813296,-1.506722266660633,False,False
pilot0,possession,core,possession:f011,Sam|Tom,ball|car,False,4,0,0,0.0,-0.00010574763572646084,-1.274635653593057,False,False,False,4,0,0,0.0,0.00034205519354568725,-1.3179995842583097,False,False
pilot0,possession,core,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,-0.00042648251299504114,-1.2600036774223478,False,False,False,4,0,0,0.0,-0.0005785934272336535,-1.2922764560288202,False,False
pilot0,possession,core,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,-0.0043277055724462166,-1.3773958025998443,False,False,False,4,0,0,0.0,-0.004052578257446426,-1.4130193477534663,False,False
pilot0,possession,core,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,0.0009459310329357207,-1.3111081168146566,False,False,False,4,0,0,0.0,0.0010265270609215449,-1.4015371001970554,False,False
pilot0,possession,core,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,-0.004038108010101071,-1.0699356145079904,False,False,False,4,0,0,0.0,-0.00350749492645297,-0.8902463912963867,False,False
pilot0,possession,frame_holdout,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,-0.0006526023601968189,-1.016527964990643,False,False,False,4,0,0,0.0,-0.0006459176233135633,-0.4207855710826891,False,False
pilot0,possession,frame_holdout,possession:f001,Ben|Sam,bag|hat,False,4,0,0,0.0,0.0010787399622808058,-1.24814328851087,False,False,False,4,0,0,0.0,-0.0008243187463941037,-0.6655094074493064,False,False
pilot0,possession,frame_holdout,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,0.003668684729089211,-0.7729176554682109,False,False,False,4,0,0,0.0,0.002190595460886735,-0.3426899587379042,False,False
pilot0,possession,frame_holdout,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,0.00874434185750017,-1.8243598282244928,False,False,False,4,0,0,0.0,0.009305583349202395,-1.719486242898089,False,False
pilot0,possession,frame_holdout,possession:f004,Ben|Tom,bag|book,False,4,0,0,0.0,-0.0001559648765759869,-1.4230275125179732,False,False,False,4,0,0,0.0,7.852952785336598e-05,-1.0488691945742685,False,False
pilot0,possession,frame_holdout,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,0.006411356918503586,-1.778454200285653,False,False,False,4,0,0,0.0,0.006545106561123726,-1.4152545204626552,False,False
pilot0,possession,frame_holdout,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,0.0075511419567874105,-1.3765618764879068,False,False,False,4,0,0,0.0,0.01011390024477904,-1.1042351214149382,False,False
pilot0,possession,frame_holdout,possession:f007,Ben|Tom,book|hat,False,4,0,0,0.0,0.008035645876912079,-1.7908721203183786,False,False,False,4,0,0,0.0,0.006667048089551986,-1.5012190139787114,False,False
pilot0,possession,frame_holdout,possession:f008,Sam|Tim,bag|hat,False,5,0,1,0.25,0.010606866133417214,-0.4805457722337936,False,False,False,4,0,0,0.0,0.008630416583352174,-1.020404018302595,False,False
pilot0,possession,frame_holdout,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,0.006101169699510134,-0.5776997888804889,False,False,False,4,0,0,0.0,0.005707274984963817,-1.0713430143503846,False,False
pilot0,possession,frame_holdout,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,0.002382133209288595,-0.6213971857393874,False,False,False,4,0,0,0.0,0.0021083439020771477,-0.9123685785625755,False,False
pilot0,possession,frame_holdout,possession:f011,Sam|Tom,ball|car,False,2,0,0,0.0,0.0026571434905674485,-0.3710907334760494,False,False,False,5,0,1,0.25,0.00253778009909178,-0.5668038426877322,False,False
pilot0,possession,frame_holdout,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,0.008786694508984616,-0.8661694705020269,False,False,False,4,0,0,0.0,0.008226890417387112,-1.1491544181922424,False,False
pilot0,possession,frame_holdout,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,-0.0014340346651624536,-0.6860096477501996,False,False,False,4,0,0,0.0,-0.0018186631577039591,-0.9751950706507273,False,False
pilot0,possession,frame_holdout,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,0.0004143779831665695,-0.8942267884818902,False,False,False,5,0,1,0.25,0.00017893826157244774,-1.1585050696582964,False,False
pilot0,possession,frame_holdout,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,-0.002836004282490201,-1.573360458084304,False,False,False,4,0,0,0.0,-0.0032378435134887695,-1.299006462097168,False,False
pilot0,possession,qa,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,2.431225483845445e-05,-0.4796298153887566,False,False,False,4,0,0,0.0,-0.0002970748047427807,-0.6544994082744036,False,False
pilot0,possession,qa,possession:f001,Ben|Sam,bag|hat,False,4,0,1,0.25,0.008958063230163793,-0.38474296497511773,False,False,False,4,0,1,0.25,0.008391900367973604,-0.4134852690921753,False,False
pilot0,possession,qa,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,-0.0023154705102808038,-0.7334052460208866,False,False,False,4,0,0,0.0,-0.0015823478520743395,-0.7359646124464772,False,False
pilot0,possession,qa,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,-0.0017879887933118788,-2.0492952593095373,False,False,False,4,0,0,0.0,-0.0024540782182884135,-1.3078593813448447,False,False
pilot0,possession,qa,possession:f004,Ben|Tom,bag|book,False,4,0,0,0.0,-0.0005826324940283456,-1.8479940039672673,False,False,False,4,0,0,0.0,-7.466010984225058e-05,-0.8193221280419092,False,False
pilot0,possession,qa,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,-0.0039770049186815815,-1.7861448673583826,False,False,False,4,0,0,0.0,-0.0036498820579193847,-0.8915929758628471,False,False
pilot0,possession,qa,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,-0.0029224427856010537,-1.7001219513593888,False,False,False,4,0,0,0.0,-0.002022520697354868,-0.7889315217022967,False,False
pilot0,possession,qa,possession:f007,Ben|Tom,book|hat,False,4,0,0,0.0,-0.002617615064333556,-1.7076396065500816,False,False,False,4,0,0,0.0,-0.0032122594884126388,-0.9445486219006161,False,False
pilot0,possession,qa,possession:f008,Sam|Tim,bag|hat,False,4,0,0,0.0,-0.0006389214910200725,-2.2116862949223526,False,False,False,4,0,1,0.25,-0.0008384161539510826,-1.4292581365511103,False,False
pilot0,possession,qa,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,-0.005735129552387641,-2.339812729895683,False,False,False,5,0,1,0.25,-0.004640395773560513,-1.502267875495308,False,False
pilot0,possession,qa,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,-0.0031716104788211963,-2.0175703316178533,False,False,False,4,0,1,0.25,-0.0036277015265107626,-1.0852040082652068,False,False
pilot0,possession,qa,possession:f011,Sam|Tom,ball|car,False,4,0,0,0.0,0.0034560366430398393,-2.0758498630958746,False,False,False,5,0,1,0.25,0.00318213841608489,-1.234977267895533,False,False
pilot0,possession,qa,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,0.005660075792884189,-1.958555819979436,False,False,False,4,0,0,0.0,0.005732508494476651,-0.9537805208655699,False,False
pilot0,possession,qa,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,-0.000607943736859129,-2.0805362381778565,False,False,False,4,0,1,0.25,-0.0010022005369189069,-1.1690208465927716,False,False
pilot0,possession,qa,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,-0.0019641804487025016,-2.1487648637740797,False,False,False,4,0,0,0.0,-0.002375917614351797,-1.2003503919679517,False,False
pilot0,possession,qa,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,0.0009137629120652413,-1.0438123370452246,False,False,False,4,0,0,0.0,0.00044596195220947266,-1.0896806716918945,False,False
pilot1,location,core,location:f000,Ben|Sam,bed|room,False,4,0,0,0.0,-0.003476614878637485,-1.6625553669250532,False,False,False,4,0,0,0.0,-0.002274766377017068,-1.3330789303328672,False,False
pilot1,location,core,location:f001,Ben|Sam,cave|yard,False,4,0,0,0.0,-0.004163880036888834,-0.6189405639002565,False,False,False,4,0,0,0.0,-0.0007795631422921057,-2.6886339025597135,False,False
pilot1,location,core,location:f002,Ben|Sam,shop|yard,False,4,0,0,0.0,-0.0005204389456512359,-0.6181558087264314,False,False,False,4,0,0,0.0,-0.000366626327138464,-0.8891582410418266,False,False
pilot1,location,core,location:f003,Ben|Tim,cave|yard,False,4,0,0,0.0,-0.00011260056639250671,-0.8088555975653744,False,False,False,4,0,0,0.0,-0.0006272822395970712,-2.9917598658714786,False,False
pilot1,location,core,location:f004,Ben|Tim,shop|yard,False,3,0,0,0.0,-0.0010421897597281404,-0.2994889921649957,False,False,False,4,0,0,0.0,-0.0022337360848212473,-1.0701551868283534,False,False
pilot1,location,core,location:f005,Ben|Tom,cave|shop,False,4,0,0,0.0,-0.0005712562479609495,-0.7192608315152604,False,False,False,4,0,0,0.0,-0.0010384943144310377,-1.8418408858188968,False,False
pilot1,location,core,location:f006,Ben|Tom,shop|yard,False,4,0,0,0.0,0.000292547241022012,-0.34274208414164065,False,False,False,4,0,0,0.0,-0.0013780185050582539,-1.174905155768835,False,False
pilot1,location,core,location:f007,Sam|Tim,cave|shop,False,4,0,0,0.0,-0.002557813402478626,-0.6081156018816802,False,False,False,4,0,0,0.0,-0.0006220267447297756,-2.0061333901578493,False,False
pilot1,location,core,location:f008,Sam|Tim,cave|yard,False,4,0,0,0.0,-0.0017144839764038355,-0.7964642564680293,False,False,False,4,0,0,0.0,-0.000697697787652718,-2.9865644833931757,False,False
pilot1,location,core,location:f009,Sam|Tim,shop|yard,False,3,0,0,0.0,-8.476511763544359e-05,-0.2855492488066709,False,False,False,4,0,0,0.0,0.0009320068904572487,-1.106235626423718,False,False
pilot1,location,core,location:f010,Sam|Tom,bed|room,False,4,0,0,0.0,0.0039811176839986695,-1.8753089210934357,False,False,False,4,0,0,0.0,0.00016389534121397098,-1.5473918309008097,False,False
pilot1,location,core,location:f011,Sam|Tom,cave|shop,False,4,0,0,0.0,-0.0007926611865243238,-0.6097502051309576,False,False,False,4,0,0,0.0,0.0002447218082382019,-1.9062186089070527,False,False
pilot1,location,core,location:f012,Sam|Tom,cave|yard,False,4,0,0,0.0,-0.0003788467173357901,-0.5400879385251205,False,False,False,4,0,0,0.0,0.0006389557597895612,-2.931862422642583,False,False
pilot1,location,core,location:f013,Tim|Tom,bed|room,False,4,0,0,0.0,0.00046256304247271895,-1.876515793645682,False,False,False,4,0,0,0.0,7.398696391225368e-05,-1.5956621449642654,False,False
pilot1,location,core,location:f014,Tim|Tom,cave|yard,False,4,0,0,0.0,-0.0004149906592694208,-0.9570983339281103,False,False,False,4,0,0,0.0,0.00021861880121465394,-3.0971997569931595,False,False
pilot1,location,core,location:f015,Tim|Tom,shop|yard,False,4,0,0,0.0,0.0012397462011028981,-0.3019745158200191,False,False,False,4,0,0,0.0,0.00021454777281193493,-1.3031724861202072,False,False
pilot1,location,frame_holdout,location:f000,Ben|Sam,bed|room,False,4,0,0,0.0,-0.0026472264808811152,-2.4944213371583306,False,False,False,4,0,0,0.0,-0.001936206010091368,-1.6620420364144204,False,False
pilot1,location,frame_holdout,location:f001,Ben|Sam,cave|yard,False,4,0,0,0.0,-0.002106643036132505,-0.5716484117730314,False,False,False,4,0,0,0.0,-9.214738678853251e-05,-2.171416370796833,False,False
pilot1,location,frame_holdout,location:f002,Ben|Sam,shop|yard,False,4,0,0,0.0,0.0005769381396325546,-0.6679059572830717,False,False,False,4,0,0,0.0,-0.00025408819386441017,-0.30856202821807877,False,False
pilot1,location,frame_holdout,location:f003,Ben|Tim,cave|yard,False,4,0,0,0.0,0.00034862734852803,-0.7098120803564996,False,False,False,4,0,0,0.0,0.0007344005278759891,-2.319831871971555,False,False
pilot1,location,frame_holdout,location:f004,Ben|Tim,shop|yard,False,4,0,0,0.0,-0.0002615581422413804,-0.41389303703092395,False,False,False,4,0,0,0.0,-0.0005796884618105569,-0.4640185126833263,False,False
pilot1,location,frame_holdout,location:f005,Ben|Tom,cave|shop,False,4,0,0,0.0,0.0014077373993717224,-0.6886145893643025,False,False,False,4,0,0,0.0,0.0007343133247947886,-1.829462814242632,False,False
pilot1,location,frame_holdout,location:f006,Ben|Tom,shop|yard,False,4,0,0,0.0,0.0008040170573682115,-0.4544835942070211,False,False,False,4,0,0,0.0,-0.00019469140526351403,-0.49328128777611546,False,False
pilot1,location,frame_holdout,location:f007,Sam|Tim,cave|shop,False,4,0,0,0.0,-0.0004817603701434692,-0.726801539027214,False,False,False,4,0,0,0.0,0.0005125200302176225,-1.9209313784331261,False,False
pilot1,location,frame_holdout,location:f008,Sam|Tim,cave|yard,False,4,0,0,0.0,-0.0008131693342332547,-0.567328661457994,False,False,False,4,0,0,0.0,-4.6222607780532776e-05,-2.24630327051658,False,False
pilot1,location,frame_holdout,location:f009,Sam|Tim,shop|yard,False,4,0,0,0.0,-0.0002480747937336769,-0.5413078629341506,False,False,False,4,0,0,0.0,-0.00022386440206689784,-0.4580348467993609,False,False
pilot1,location,frame_holdout,location:f010,Sam|Tom,bed|room,False,4,0,0,0.0,0.0010163697147816952,-2.6174816619132946,False,False,False,4,0,0,0.0,-0.0009085987299319864,-1.766156855077969,False,False
pilot1,location,frame_holdout,location:f011,Sam|Tom,cave|shop,False,4,0,0,0.0,0.00019423778815919057,-0.6802959932365003,False,False,False,4,0,0,0.0,0.0002303275863498877,-1.8286853686032343,False,False
pilot1,location,frame_holdout,location:f012,Sam|Tom,cave|yard,False,4,0,0,0.0,-0.0011796045859058246,-0.4612018873112369,False,False,False,4,0,0,0.0,-0.0007658387141153966,-2.2337992696392766,False,False
pilot1,location,frame_holdout,location:f013,Tim|Tom,bed|room,False,4,0,0,0.0,0.00021533562413966756,-2.7875703838629082,False,False,False,4,0,0,0.0,0.0008126672099727505,-1.907745260496296,False,False
pilot1,location,frame_holdout,location:f014,Tim|Tom,cave|yard,False,4,0,0,0.0,0.001560885021807401,-0.7098772457957239,False,False,False,4,0,0,0.0,0.0001634496852261913,-2.327370706850086,False,False
pilot1,location,frame_holdout,location:f015,Tim|Tom,shop|yard,False,4,0,0,0.0,-0.00031889548608732277,-0.22181429099185657,False,False,False,4,0,0,0.0,-0.0003750819617227563,-0.5980524554069913,False,False
pilot1,location,qa,location:f000,Ben|Sam,bed|room,False,4,0,0,0.0,-0.008628436499711123,-3.0325257041547946,False,False,False,4,0,0,0.0,-0.005040909358324019,-2.3123488325957036,False,False
pilot1,location,qa,location:f001,Ben|Sam,cave|yard,False,4,0,0,0.0,-0.001411759545340452,-4.2338427340354325,False,False,False,4,0,0,0.0,0.0014056772634187809,-1.1168771427508908,False,False
pilot1,location,qa,location:f002,Ben|Sam,shop|yard,False,4,0,0,0.0,-0.0023837588069344218,-3.932555494085001,False,False,False,4,0,0,0.0,-0.0015958789483343505,-2.569209965732215,False,False
pilot1,location,qa,location:f003,Ben|Tim,cave|yard,False,4,0,0,0.0,0.0012315341260624724,-4.441001428634637,False,False,False,4,0,0,0.0,-0.0008622150768611281,-1.2040319137762214,False,False
pilot1,location,qa,location:f004,Ben|Tim,shop|yard,False,4,0,0,0.0,-0.0011036306484393243,-3.8475762202333836,False,False,False,4,0,0,0.0,0.0014210340507836428,-2.6510327684847628,False,False
pilot1,location,qa,location:f005,Ben|Tom,cave|shop,False,4,0,0,0.0,-0.008384123869038085,-0.5652831073815623,False,False,False,4,0,0,0.0,-0.0021322690427030278,-1.6339268799224484,False,False
pilot1,location,qa,location:f006,Ben|Tom,shop|yard,False,4,0,0,0.0,0.00014765959336338064,-3.8100044758759832,False,False,False,4,0,0,0.0,0.000471728569814589,-2.5659388815273925,False,False
pilot1,location,qa,location:f007,Sam|Tim,cave|shop,False,4,0,0,0.0,-0.002134152871591022,-0.32397060667099886,False,False,False,4,0,0,0.0,-0.0004955043801460057,-1.7277202813336192,False,False
pilot1,location,qa,location:f008,Sam|Tim,cave|yard,False,4,0,0,0.0,-0.0003323250708284764,-4.186379151317158,False,False,False,4,0,0,0.0,-0.0009018422490478795,-1.116460983066462,False,False
pilot1,location,qa,location:f009,Sam|Tim,shop|yard,False,4,0,0,0.0,-0.00035789483213188866,-3.7837690567338473,False,False,False,4,0,0,0.0,-0.00033103008634793873,-2.739088270907809,False,False
pilot1,location,qa,location:f010,Sam|Tom,bed|room,False,4,0,0,0.0,0.002970059358787136,-3.1310451307797944,False,False,False,4,0,0,0.0,-0.0002705187707885415,-2.4700783669012703,False,False
pilot1,location,qa,location:f011,Sam|Tom,cave|shop,False,4,0,0,0.0,0.0006503980480203619,-0.273495339085148,False,False,False,4,0,0,0.0,0.001194871647712814,-1.7443951983151695,False,False
pilot1,location,qa,location:f012,Sam|Tom,cave|yard,False,4,0,0,0.0,0.0011402938623463754,-4.265748414566469,False,False,False,4,0,0,0.0,0.001147136639663815,-1.144482759491945,False,False
pilot1,location,qa,location:f013,Tim|Tom,bed|room,False,4,0,0,0.0,0.0020261867347413087,-3.0028313947686147,False,False,False,4,0,0,0.0,0.0011821634359303612,-2.551198814696635,False,False
pilot1,location,qa,location:f014,Tim|Tom,cave|yard,False,4,0,0,0.0,0.0005349677220967131,-4.234065190813338,False,False,False,4,0,0,0.0,-0.001243227696060334,-0.9705724912686335,False,False
pilot1,location,qa,location:f015,Tim|Tom,shop|yard,False,4,0,0,0.0,0.0008199393926096032,-3.680787160244755,False,False,False,4,0,0,0.0,0.00047053810998565204,-2.4271732921644986,False,False
pilot1,naming,core,naming:f000,bear|cat,Ben|Sam,False,4,0,0,0.0,-0.0012546663107344536,-1.2492046475090675,False,False,False,4,0,0,0.0,0.0003427745375115254,-1.9051047753063797,False,False
pilot1,naming,core,naming:f001,bear|cat,Ben|Tom,False,4,0,0,0.0,0.0005061220312423398,-0.24750395565586203,False,False,False,4,0,0,0.0,0.0006682264724204856,-0.5079465570686121,False,False
pilot1,naming,core,naming:f002,bear|cat,Sam|Tim,False,4,0,0,0.0,-0.004004452411927151,-1.8604605281773843,False,False,False,4,0,0,0.0,-0.0029322883620432894,-1.5514395260948355,False,False
pilot1,naming,core,naming:f003,bear|fish,Ben|Sam,False,4,0,0,0.0,-0.0022966594067730384,-1.5424207930974472,False,False,False,4,0,0,0.0,-0.0022552531757217276,-2.1733177205925367,False,False
pilot1,naming,core,naming:f004,bear|fish,Sam|Tim,False,4,0,0,0.0,-0.006215144635869585,-1.9339395117311398,False,False,False,4,0,0,0.0,-0.003420427859527675,-1.5932249681666137,False,False
pilot1,naming,core,naming:f005,cat|fish,Ben|Tim,False,4,0,2,0.5,0.011343404368998833,-1.304143020984867,False,False,False,4,0,0,0.0,0.012880750382265105,-1.8951984264150905,False,False
pilot1,naming,core,naming:f006,cat|fish,Ben|Tom,False,4,0,0,0.0,0.004035204334202014,-0.4983859130804138,False,False,False,4,0,0,0.0,0.003851832887573403,-0.5893953263386322,False,False
pilot1,naming,core,naming:f007,cat|fish,Sam|Tim,False,4,0,0,0.0,0.006275062301270173,-1.636146768568974,False,False,False,5,0,1,0.25,0.011208650400865161,-1.4595746171013486,False,False
